id,date,productId,productName,quantity,sellingPrice,purchasePrice,note,createdAt,updatedAt
696af5515d299,13-01-2026,6750572557fd2,"Vaccine 7 bệnh",1,170000,92000,,1768617297,1768617297
696af7bcca7ce,14-01-2026,6750572557d7d,"Pate mèo gói Me-O",2,15000,10800,,1768617916,1768618461
696af7bcca7db,14-01-2026,67505725580c8,"Xịt viêm da mủ Fabricil",1,100000,75000,,1768617916,1768618461
696af7bcca7e2,14-01-2026,6750572557a00,"Catsrang 500gr",1,48000,40200,,1768617916,1768618461
696af7bcca7e9,14-01-2026,67505725579b6,"Cát Nhật ",1,55000,41000,,1768617916,1768618461
696af7bcca7ef,14-01-2026,6750572557f6c,"Thịt sấy khô ",1,20000,11700,,1768617916,1768618461
696af7bcca7f6,14-01-2026,6750572557f73,"Thuốc nhỏ mắt Genta",1,20000,8631,,1768617916,1768618461
696af7bcca7fc,14-01-2026,67505725579b6,"Cát Nhật ",1,55000,41000,,1768617916,1768618461
696af7bcca803,14-01-2026,686655f7c1699,"Langlike 1kg",1,80000,65000,,1768617916,1768618461
696af7bcca80a,14-01-2026,6750572557d8e,"Pate mèo gói Nekko ",2,17000,13900,,1768617916,1768618461
696af7bcca810,14-01-2026,6750572557f6c,"Thịt sấy khô ",1,20000,11700,,1768617916,1768618461
696af7bcca81c,14-01-2026,6750572558146,"Gà viên sấy khô Lishi 500g",1,180000,125000,,1768617916,1768618461
696af7bcca822,14-01-2026,6750572557efd,"Sữa Canine",1,53000,32860,,1768617916,1768618461
696af7bcca829,14-01-2026,68abee88065a4,"Xương gặm da bò (4 cây)",1,45000,21000,,1768617916,1768618461
696af7bcca82f,14-01-2026,6750572557bf7,"Ganador chó lớn vị cừu & gạo",1,23000,16720,,1768617916,1768618461
696af7bcca835,14-01-2026,6750572557ac8,"Dây cổ zichen 1.0",1,40000,13500,,1768617916,1768618461
696af7bcca83b,14-01-2026,6773bee3677e1,"Áo dài tết hình đồng xu/ hình hạc số 6",1,100000,75000,,1768617916,1768618461
696af7bcca842,14-01-2026,6750572557be0,"Ganador chó con vị trứng & sữa",1,26000,18080,,1768617916,1768618461
696af7bcca848,14-01-2026,684e893330b02,"Áo thun gân size S",1,45000,20000,,1768617916,1768618461
696af7bcca84e,14-01-2026,67505725579e7,"Catseye 1kg",1,85000,64000,,1768617916,1768618461
696af7bcca854,14-01-2026,67505725580e1,"Xương Orgo",2,25000,17500,,1768617916,1768618461
696af7bcca859,14-01-2026,6750572557b57,"Dây yếm zichen 1.0",1,45000,18000,,1768617916,1768618461
696af7bcca85f,14-01-2026,683fb3bf9a6bd,"Mr. Vet mèo T1",1,125000,94000,,1768617916,1768618461
696af7bcca865,14-01-2026,675057255799f,"Cát đậu nành Catsrang",1,77000,70000,,1768617916,1768618461
696af7bcca86b,14-01-2026,686655f7c1699,"Langlike 1kg",1,80000,65000,,1768617916,1768618461
696af7bcca871,14-01-2026,6750572558049,"Vòng cổ zichen 1.0",1,20000,6000,,1768617916,1768618461
696af7bcca877,14-01-2026,6750572557a00,"Catsrang 500gr",1,48000,40200,,1768617916,1768618461
696af7bcca87d,14-01-2026,6750572557bbe,"Fronil Extra 2-10kg",2,35000,18910,,1768617916,1768618461
696af9dd7d13c,14-01-2026,6750572557a00,"Catsrang 500gr",1,48000,40200,,1768618461,1768618461
696af9dd7d145,14-01-2026,6750572557e87,"Smartheart pp 400gr",2,32000,25900,,1768618461,1768618461
696af9dd7d149,14-01-2026,6750572557ca6,"Me-O mèo lớn 350gr",2,28000,22750,,1768618461,1768618461
696af9dd7d14c,14-01-2026,6750572557e65,Shizuka,5,2000,1000,,1768618461,1768618461
696af9dd7d14f,14-01-2026,6750572557d9d,"Pate mèo gói Snappy Tom trái cây",1,16000,13500,,1768618461,1768618461
696af9dd7d151,14-01-2026,6750572557f0c,"Súp thưởng Wanpy nắp vặn",1,20000,13500,,1768618461,1768618461
696af9dd7d154,14-01-2026,6750572557d8e,"Pate mèo gói Nekko ",3,17000,13900,,1768618461,1768618461
696af9dd7d157,14-01-2026,6750572557d8e,"Pate mèo gói Nekko ",2,0,13900,,1768618461,1768618461
696af9dd7d15a,14-01-2026,6750572557ca6,"Me-O mèo lớn 350gr",1,28000,22750,,1768618461,1768618461
696af9dd7d15d,14-01-2026,6750572557b00,"Dây xích hàn nhỏ",1,40000,17000,,1768618461,1768618461
696af9dd7d160,14-01-2026,6750572557be0,"Ganador chó con vị trứng & sữa",1,26000,18080,,1768618461,1768618461
696af9dd7d163,14-01-2026,6750572557a10,"Chuông đa màu 22mm",1,10000,2000,,1768618461,1768618461
696af9dd7d166,14-01-2026,6750572558049,"Vòng cổ zichen 1.0",1,20000,6000,,1768618461,1768618461
696af9dd7d168,14-01-2026,69607b76ec541,"Men gói VMD",1,7000,4000,,1768618461,1768618461
696af9dd7d16b,14-01-2026,67505725580e1,"Xương Orgo",1,25000,17500,,1768618461,1768618461
696af9dd7d16e,14-01-2026,6750572557ac8,"Dây cổ zichen 1.0",1,40000,13500,,1768618461,1768618461
696af9dd7d171,14-01-2026,6750572557a57,"Classic chó lớn 400gr",1,23000,15700,,1768618461,1768618461
696af9dd7d173,14-01-2026,683fb3f1bb8a5,"Mr. Vet chó D1",1,140000,110000,,1768618461,1768618461
696af9dd7d176,14-01-2026,684e89114a0b2,"Áo thun gân size XS",1,40000,20000,,1768618461,1768618461
696af9dd7d179,14-01-2026,67505725579f7,"Catsrang 1kg",2,90000,80400,,1768618461,1768618461
696af9dd7d17c,14-01-2026,6750572557cbd,"Minino Tuna 480gr",1,30000,24940,,1768618461,1768618461
696af9dd7d17f,14-01-2026,686655f7c1699,"Langlike 1kg",2,80000,65000,,1768618461,1768618461
696afc988f97f,15-01-2026,6750572557e87,"Smartheart pp 400gr",1,32000,25900,,1768619160,1768619160
696afc988f989,15-01-2026,67505725579f7,"Catsrang 1kg",1,0,80400,,1768619160,1768619160
696afc988f98c,15-01-2026,67505725579a7,"Cát Happy",1,100000,86000,,1768619160,1768619160
696afc988f98f,15-01-2026,67505725579f7,"Catsrang 1kg",1,90000,80400,,1768619160,1768619160
696afc988f992,15-01-2026,67505725579b6,"Cát Nhật ",6,50000,41000,,1768619160,1768619160
696afc988f995,15-01-2026,695224d95e12c,"Áo thun gân size 4XL",1,70000,30000,,1768619160,1768619160
696afc988f998,15-01-2026,6750572558127,"Xịt ve rận Hanvet",1,35000,16000,,1768619160,1768619160
696afc988f99b,15-01-2026,6750572557b8e,"DogSmile chó lớn 500gr",1,40000,28000,,1768619160,1768619160
696afc988f99e,15-01-2026,6750572557f6c,"Thịt sấy khô ",1,20000,11700,,1768619160,1768619160
696afc988f9a0,15-01-2026,6750572557e96,"Smartheart Small 400gr",1,32000,25900,,1768619160,1768619160
696afc988f9a3,15-01-2026,6750572558090,"Whiskas 1+ 400gr",1,37000,29000,,1768619160,1768619160
696afc988f9a6,15-01-2026,67505725579f7,"Catsrang 1kg",1,90000,80400,,1768619160,1768619160
696afc988f9a9,15-01-2026,6750572557fd2,"Vaccine 7 bệnh",1,170000,92000,,1768619160,1768619160
696afc988f9ac,15-01-2026,6864a4b2ad47c,"Dây dắt kèm yếm vải jean size M",1,70000,38000,,1768619160,1768619160
696afc988f9af,15-01-2026,6858c151f0b6b,"Mr. Vet mèo T3",1,0,110000,,1768619160,1768619160
696afc988f9b1,15-01-2026,675057255816e,"Catpy 1kg",1,0,78000,,1768619160,1768619160
696afc988f9b4,15-01-2026,6750572557f0c,"Súp thưởng Wanpy nắp vặn",2,15000,13500,,1768619160,1768619160
696afc988f9b7,15-01-2026,6750572557d8e,"Pate mèo gói Nekko ",1,0,13900,,1768619160,1768619160
696afc988f9ba,15-01-2026,67505725579f7,"Catsrang 1kg",1,90000,80400,,1768619160,1768619160
696afc988f9bd,15-01-2026,6750572557a5f,"Classic chó nhỏ 400gr",2,18000,20200,,1768619160,1768619160
696afc988f9c0,15-01-2026,6750572557b00,"Dây xích hàn nhỏ",1,40000,17000,,1768619160,1768619160
696afc988f9c2,15-01-2026,6750572558049,"Vòng cổ zichen 1.0",1,20000,6000,,1768619160,1768619160
696afc988f9c5,15-01-2026,675057255799f,"Cát đậu nành Catsrang",1,0,70000,,1768619160,1768619160
696afc988f9c8,15-01-2026,6750572557ece,"ST Micona",1,145000,87000,,1768619160,1768619160
696afc988f9cb,15-01-2026,69607b76ec541,"Men gói VMD",1,0,4000,,1768619160,1768619160
696afc988f9ce,15-01-2026,6750572557e5d,"Royal Kitten/ Mother&baby cat 400gr",1,140000,120000,,1768619160,1768619160
696afc988f9d1,15-01-2026,6750572557997,"Cần câu mèo",1,25000,9000,,1768619160,1768619160
696afc988f9d3,15-01-2026,6750572557d8e,"Pate mèo gói Nekko ",4,17000,13900,,1768619160,1768619160
696aff69694ec,16-01-2026,6750572558146,"Gà viên sấy khô Lishi 500g",1,180000,125000,,1768619881,1768619881
696aff69694f5,16-01-2026,6750572557c9e,"Me-O mèo con 400gr",1,45000,39000,,1768619881,1768619881
696aff69694f8,16-01-2026,6750572557fda,"Vaccine dại",1,30000,18000,,1768619881,1768619881
696aff69694fb,16-01-2026,6750572558049,"Vòng cổ zichen 1.0",1,20000,6000,,1768619881,1768619881
696aff69694fe,16-01-2026,6750572557c5f,"Khay vệ sinh chó có thành",1,150000,72000,,1768619881,1768619881
696aff6969501,16-01-2026,6761a771e33d3,"Catsrang 5kg",1,430000,376000,,1768619881,1768619881
696aff6969504,16-01-2026,6750572557e6c,"Smartheart bò 1.5kg",1,95000,77000,,1768619881,1768619881
696aff6969507,16-01-2026,6750572557b00,"Dây xích hàn nhỏ",1,40000,17000,,1768619881,1768619881
696aff696950a,16-01-2026,6750572557b8e,"DogSmile chó lớn 500gr",1,40000,28000,,1768619881,1768619881
696aff696950c,16-01-2026,6750572557dad,"Pate mèo gói Whiskas",56,13000,10000,,1768619881,1768619881
696aff696950f,16-01-2026,6750572557dad,"Pate mèo gói Whiskas",2,0,10000,,1768619881,1768619881
696aff6969512,16-01-2026,6750572557ece,"ST Micona",1,145000,87000,,1768619881,1768619881
696aff6969515,16-01-2026,67505725580c8,"Xịt viêm da mủ Fabricil",1,100000,75000,,1768619881,1768619881
696aff6969518,16-01-2026,6750572557e87,"Smartheart pp 400gr",1,32000,25900,,1768619881,1768619881
696aff696951a,16-01-2026,67505725580d0,"Xúc xích Taotao pet",30,2166.67,1440,,1768619881,1768619881
696aff696951d,16-01-2026,6750572557d8e,"Pate mèo gói Nekko ",1,0,13900,,1768619881,1768619881
696aff6969520,16-01-2026,6750572557ca6,"Me-O mèo lớn 350gr",2,28000,22750,,1768619881,1768619881
696aff6969523,16-01-2026,68527c42bdedb,"Áo thun gân size M",3,0,20000,,1768619881,1768619881
